school_name,major_name,description
南京农业大学,水产,学科评估：B-
南京农业大学,图书情报与档案管理,学科评估：B-
南京农业大学,风景园林学,学科评估：C+
南京农业大学,环境科学与工程,学科评估：C+
南京农业大学,草学,学科评估：C+
南京农业大学,工商管理,学科评估：C
浙江大学,软件工程,学科评估：A+
浙江大学,光学工程,学科评估：A+
浙江大学,农业工程,学科评估：A+
浙江大学,园艺学,学科评估：A+
浙江大学,临床医学,学科评估：A+
浙江大学,生态学,学科评估：A+
浙江大学,计算机科学与技术,学科评估：A+
浙江大学,农林经济管理,学科评估：A+
浙江大学,植物保护,学科评估：A+
浙江大学,控制科学与工程,学科评估：A+
浙江大学,农业资源与环境,学科评估：A+
浙江大学,动力工程及工程热物理,学科评估：A
浙江大学,化学工程与技术,学科评估：A
浙江大学,外国语言文学,学科评估：A
浙江大学,药学,学科评估：A
浙江大学,管理科学与工程,学科评估：A
浙江大学,土木工程,学科评估：A
浙江大学,环境科学与工程,学科评估：A
浙江大学,公共管理,学科评估：A
浙江大学,材料科学与工程,学科评估：A
浙江大学,机械工程,学科评估：A
浙江大学,中国语言文学,学科评估：A
浙江大学,数学,学科评估：A-
浙江大学,法学,学科评估：A-
浙江大学,作物学,学科评估：A-
浙江大学,马克思主义理论,学科评估：A-
浙江大学,食品科学与工程,学科评估：A-
浙江大学,工商管理,学科评估：A-
浙江大学,设计学,学科评估：A-
浙江大学,基础医学,学科评估：A-
浙江大学,电子科学与技术,学科评估：A-
浙江大学,生物医学工程,学科评估：A-
浙江大学,教育学,学科评估：A-
浙江大学,理论经济学,学科评估：A-
浙江大学,电气工程,学科评估：A-
浙江大学,畜牧学,学科评估：A-
浙江大学,生物学,学科评估：A-
浙江大学,物理学,学科评估：A-
浙江大学,化学,学科评估：A-
浙江大学,建筑学,学科评估：B+
浙江大学,新闻传播学,学科评估：B+
浙江大学,体育学,学科评估：B+
浙江大学,信息与通信工程,学科评估：B+
浙江大学,心理学,学科评估：B+
浙江大学,经济学,学科评估：B+
浙江大学,力学,学科评估：B+
浙江大学,护理学,学科评估：B+
浙江大学,哲学,学科评估：B+
浙江大学,社会学,学科评估：B
浙江大学,世界史,学科评估：B
浙江大学,兽医学,学科评估：B
浙江大学,公共卫生与预防医学,学科评估：B
浙江大学,口腔医学,学科评估：B
浙江大学,考古学,学科评估：B
浙江大学,海洋科学,学科评估：B-
浙江大学,中国史,学科评估：B-
浙江大学,地质学,学科评估：C+
浙江大学,船舶与海洋工程,学科评估：C-
浙江大学,航空宇航科学与技术,学科评估：C-
南京师范大学,马克思主义理论,学科评估：A
南京师范大学,教育学,学科评估：A
南京师范大学,中国语言文学,学科评估：A-
南京师范大学,美术学,学科评估：A-
南京师范大学,外国语言文学,学科评估：A-
南京师范大学,地理学,学科评估：A-
南京师范大学,数学,学科评估：B+
南京师范大学,法学,学科评估：B+
南京师范大学,新闻传播学,学科评估：B+
南京师范大学,心理学,学科评估：B+
南京师范大学,生物学,学科评估：B+
南京师范大学,体育学,学科评估：B
南京师范大学,化学,学科评估：B
南京师范大学,音乐与舞蹈学,学科评估：B
南京师范大学,哲学,学科评估：B
南京师范大学,统计学,学科评估：B-
南京师范大学,物理学,学科评估：B-
南京师范大学,中国史,学科评估：B-
南京师范大学,戏剧与影视学,学科评估：B-
南京师范大学,政治学,学科评估：B-
南京师范大学,经济学,学科评估：B-
南京师范大学,设计学,学科评估：B-
南京师范大学,生态学,学科评估：C+
南京师范大学,考古学,学科评估：C
南京师范大学,社会学,学科评估：C
河海大学,水利工程,学科评估：A+
河海大学,土木工程,学科评估：A-
河海大学,环境科学与工程,学科评估：A-
河海大学,管理科学与工程,学科评估：B+
河海大学,工商管理,学科评估：B+
河海大学,马克思主义理论,学科评估：B+
河海大学,农业工程,学科评估：B
河海大学,软件工程,学科评估：B
河海大学,力学,学科评估：B
河海大学,社会学,学科评估：B
河海大学,计算机科学与技术,学科评估：B
河海大学,测绘科学与技术,学科评估：B-
河海大学,信息与通信工程,学科评估：B-
河海大学,地质资源与地质工程,学科评估：B-
河海大学,公共管理,学科评估：B-
河海大学,电气工程,学科评估：B-
河海大学,海洋科学,学科评估：C+
河海大学,法学,学科评估：C
河海大学,控制科学与工程,学科评估：C
河海大学,材料科学与工程,学科评估：C
河海大学,机械工程,学科评估：C
河海大学,地理学,学科评估：C
河海大学,数学,学科评估：C-
河海大学,动力工程及工程热物理,学科评估：C-
河海大学,交通运输工程,学科评估：C-
中国药科大学,药学,学科评估：A+
中国药科大学,中药学,学科评估：B+
中国药科大学,中西医结合,学科评估：C+
中国药科大学,工商管理,学科评估：C-
苏州大学,软件工程,学科评估：A-
苏州大学,设计学,学科评估：A-
苏州大学,材料科学与工程,学科评估：B+
苏州大学,法学,学科评估：B+
苏州大学,马克思主义理论,学科评估：B+
苏州大学,体育学,学科评估：B+
苏州大学,基础医学,学科评估：B+
苏州大学,药学,学科评估：B+
苏州大学,数学,学科评估：B+
苏州大学,纺织科学与工程,学科评估：B+
苏州大学,外国语言文学,学科评估：B+
苏州大学,化学,学科评估：B+
苏州大学,光学工程,学科评估：B+
苏州大学,中国语言文学,学科评估：B+
苏州大学,工商管理,学科评估：B
苏州大学,计算机科学与技术,学科评估：B
苏州大学,政治学,学科评估：B
苏州大学,物理学,学科评估：B
苏州大学,化学工程与技术,学科评估：B
苏州大学,信息与通信工程,学科评估：B-
苏州大学,临床医学,学科评估：B-
苏州大学,新闻传播学,学科评估：B-
苏州大学,统计学,学科评估：B-
苏州大学,经济学,学科评估：B-
苏州大学,美术学,学科评估：B-
苏州大学,教育学,学科评估：B-
苏州大学,哲学,学科评估：B-
苏州大学,心理学,学科评估：C+
苏州大学,中国史,学科评估：C+
苏州大学,公共卫生与预防医学,学科评估：C+
苏州大学,风景园林学,学科评估：C+
苏州大学,护理学,学科评估：C+
苏州大学,机械工程,学科评估：C
苏州大学,图书情报与档案管理,学科评估：C
苏州大学,公共管理,学科评估：C
苏州大学,生物医学工程,学科评估：C
苏州大学,社会学,学科评估：C
苏州大学,生物学,学科评估：C
苏州大学,艺术学理论,学科评估：C-
苏州大学,戏剧与影视学,学科评估：C-
苏州大学,电子科学与技术,学科评估：C-
重庆大学,电气工程,学科评估：A-
重庆大学,机械工程,学科评估：A-
重庆大学,仪器科学与技术,学科评估：A-
重庆大学,建筑学,学科评估：B+
重庆大学,城乡规划学,学科评估：B+
重庆大学,工商管理,学科评估：B+
重庆大学,计算机科学与技术,学科评估：B+
重庆大学,数学,学科评估：B+
重庆大学,生物医学工程,学科评估：B+
重庆大学,矿业工程,学科评估：B+
重庆大学,土木工程,学科评估：B+
重庆大学,软件工程,学科评估：B+
重庆大学,管理科学与工程,学科评估：B+
重庆大学,材料科学与工程,学科评估：B+
重庆大学,环境科学与工程,学科评估：B+
重庆大学,法学,学科评估：B+
重庆大学,化学工程与技术,学科评估：B+
重庆大学,生态学,学科评估：B
重庆大学,安全科学与工程,学科评估：B
重庆大学,经济学,学科评估：B
重庆大学,戏剧与影视学,学科评估：B
重庆大学,控制科学与工程,学科评估：B
重庆大学,物理学,学科评估：B
重庆大学,风景园林学,学科评估：B
重庆大学,动力工程及工程热物理,学科评估：B
重庆大学,公共管理,学科评估：B-
重庆大学,冶金工程,学科评估：B-
重庆大学,信息与通信工程,学科评估：B-
重庆大学,电子科学与技术,学科评估：B-
重庆大学,外国语言文学,学科评估：B-
重庆大学,力学,学科评估：B-
重庆大学,统计学,学科评估：B-
重庆大学,新闻传播学,学科评估：C+
重庆大学,光学工程,学科评估：C+
重庆大学,生物学,学科评估：C+
重庆大学,马克思主义理论,学科评估：C
重庆大学,理论经济学,学科评估：C
重庆大学,美术学,学科评估：C
重庆大学,化学,学科评估：C
重庆大学,设计学,学科评估：C-
中国地质大学（武汉）,地质学,学科评估：A+
中国地质大学（武汉）,地质资源与地质工程,学科评估：A+
中国地质大学（武汉）,环境科学与工程,学科评估：B+
中国地质大学（武汉）,公共管理,学科评估：B+
中国地质大学（武汉）,海洋科学,学科评估：B
中国地质大学（武汉）,软件工程,学科评估：B
中国地质大学（武汉）,土木工程,学科评估：B
中国地质大学（武汉）,安全科学与工程,学科评估：B
中国地质大学（武汉）,水利工程,学科评估：B
中国地质大学（武汉）,计算机科学与技术,学科评估：B
中国地质大学（武汉）,测绘科学与技术,学科评估：B
中国地质大学（武汉）,马克思主义理论,学科评估：B
中国地质大学（武汉）,材料科学与工程,学科评估：B-
中国地质大学（武汉）,经济学,学科评估：B-
中国地质大学（武汉）,管理科学与工程,学科评估：B-
中国地质大学（武汉）,石油与天然气工程,学科评估：B-
中国地质大学（武汉）,地球物理学,学科评估：B-
中国地质大学（武汉）,工商管理,学科评估：B-
中国地质大学（武汉）,控制科学与工程,学科评估：C+
中国地质大学（武汉）,设计学,学科评估：C+
